Date,Open,High,Low,Close,Adj Close,Volume,DailyReturn,MA_10,MA_20,MA_50,EMA_100,EMA_200,Volatility_bbh,Volatility_bbl,MACD,RSI,ATR,OBV
2019-04-01,26075.099609375,26280.900390625,26071.689453125,26258.419921875,26258.419921875,295570000,0.0127172011205014,25780.2591796875,25729.37470703125,25500.761484375,24802.144308054027,24243.10495668487,26126.93526552334,25331.81414853916,113.21870308951112,65.15184949596505,270.74543437676977,3689970000
2019-04-02,26213.55078125,26221.240234375,26122.310546875,26179.130859375,26179.130859375,250940000,-0.0030195671611583,25809.4341796875,25747.99970703125,25530.217109375,24829.411368476223,24262.368896015123,26192.884709303373,25303.11470475913,134.07957015611828,62.51780190177144,261.1285729927148,3439030000
2019-04-03,26238.029296875,26282.169921875,26138.470703125,26218.130859375,26218.130859375,271980000,0.0014897362410346,25856.6802734375,25775.233203125,25566.4901171875,24856.910764335604,24281.829214058504,26265.295855612087,25285.170550637915,152.00669312675382,63.30368036399422,252.74076197537804,3711010000
2019-04-04,26213.419921875,26398.900390625,26212.779296875,26384.630859375,26384.630859375,233040000,0.0063505671282613,25898.8923828125,25820.80322265625,25602.6703515625,24887.16264740569,24302.75261351439,26359.68979098495,25281.91665432755,177.60194111654346,66.53008788387199,247.98221424499388,3944050000
2019-04-05,26427.560546875,26487.5703125,26370.8203125,26424.990234375,26424.990234375,229550000,0.0015296547150918,25991.159375,25869.54072265625,25640.1053515625,24917.614678830825,24323.86940576176,26442.54979266159,25296.53165265091,198.8507956257381,67.2810380296186,238.6084846560657,4173600000
2019-04-08,26312.669921875,26344.650390625,26246.029296875,26341.01953125,26341.01953125,229380000,-0.003177700441144,26073.5783203125,25904.04765625,25672.1817578125,24945.800913532195,24343.940551289004,26504.096370901658,25303.998941598344,206.5341349990304,64.06059554959506,234.3479455734896,3944220000
2019-04-09,26243.5390625,26246.33984375,26103.140625,26150.580078125,26150.580078125,244410000,-0.0072297677354162,26122.86328125,25933.84365234375,25704.6289453125,24969.657926692445,24361.91706399384,26519.861124151128,25347.82618053637,195.0084287316785,57.35540625465613,234.6001570503832,3699810000
2019-04-10,26173.7109375,26209.490234375,26101.240234375,26157.16015625,26157.16015625,203130000,0.0002516226449027,26176.0203125,25956.55712890625,25736.1729296875,24993.172822327248,24379.78017933968,26540.092846791667,25373.02141102084,184.28090522469927,57.5208516483151,225.5751458324987,3902940000
2019-04-11,26188.2109375,26229.880859375,26062.58984375,26143.05078125,26143.05078125,211680000,-0.0005394077535832,26218.579296875,25978.2126953125,25758.7367578125,25015.94268289997,24397.32516045321,26555.323743635363,25401.10164698964,172.65054885627617,57.01010683720534,221.41199367482025,3691260000
2019-04-12,26357.7890625,26436.6796875,26309.720703125,26412.30078125,26412.30078125,369910000,0.0102991040430946,26266.94140625,26006.38427734375,25786.989375,25043.593338312847,24417.374669117857,26611.25076465415,25401.51779003335,183.0495511447625,63.64424410546069,226.5703445730473,4061170000
2019-04-15,26407.759765625,26424.849609375,26316.419921875,26384.76953125,26384.76953125,250620000,-0.0010423647007512,26279.5763671875,26029.9177734375,25813.406953125,25070.15128272744,24436.95073739778,26655.92162446853,25403.913922406467,186.91465776799305,62.580801369279534,218.1317262106868,3810550000
2019-04-16,26482.189453125,26530.7109375,26397.189453125,26452.66015625,26452.66015625,302340000,0.0025730990342587,26306.929296875,26058.18173828125,25837.6727734375,25097.52769606452,24457.007547535617,26707.691872448573,25408.67160411393,193.22856999111536,64.17067344571123,212.97527478492347,4112890000
2019-04-17,26468.529296875,26501.01953125,26391.859375,26449.5390625,26449.5390625,367780000,-0.0001179878973065,26330.0701171875,26093.3751953125,25858.4331640625,25124.30019837017,24476.83373176412,26747.84590147269,25438.904489152308,195.72435619166936,64.03597164745946,205.55990917528607,3745110000
2019-04-18,26463.369140625,26602.419921875,26444.529296875,26559.5390625,26559.5390625,332850000,0.0041588626455859,26347.5609375,26123.22666015625,25881.8179296875,25152.7207699371,24497.557167890845,26806.398418034427,25440.05490227808,204.22419602183072,66.68986656881984,202.1549603056228,4077960000
2019-04-22,26510.76953125,26553.05078125,26458.609375,26511.05078125,26511.05078125,232570000,-0.0018256446821571,26356.1669921875,26173.66318359375,25908.648359375,25179.61839392349,24517.591930212828,26811.247991498058,25536.078375689445,204.6882623870952,64.43276577198458,194.9245836766497,3845390000
2019-04-23,26513.830078125,26695.9609375,26503.560546875,26656.390625,26656.390625,311690000,0.005482236254958,26387.7041015625,26230.6412109375,25939.6495703125,25208.86140840025,24538.873509265435,26823.157607651585,25638.12481422341,214.3132789850933,67.93579793338711,194.74428417296045,4157080000
2019-04-24,26652.560546875,26680.580078125,26582.859375,26597.05078125,26597.05078125,283370000,-0.0022261019724983,26432.351171875,26277.6072265625,25970.5283984375,25236.35030687253,24559.35288510608,26826.198264732186,25729.016188392816,214.6782670862558,65.1159368384905,187.8140283838204,3873710000
2019-04-25,26426.369140625,26536.48046875,26310.279296875,26462.080078125,26462.080078125,296730000,-0.0050746492246482,26462.8431640625,26319.43173828125,25991.2548046875,25260.62218353099,24578.28549399184,26779.05180423369,25859.811672328808,201.7508567500081,59.10639576682003,194.8824180974761,3576980000
2019-04-26,26454.619140625,26543.560546875,26392.55078125,26543.330078125,26543.330078125,317290000,0.0030704313402469,26502.87109375,26360.7251953125,26011.256015625,25286.022339859584,24597.838176421028,26732.6615236478,25988.788866977204,195.80487022730085,61.41495773858014,191.7486572065849,3894270000
2019-04-29,26559.869140625,26602.5390625,26520.75,26554.390625,26554.390625,279450000,0.000416697785939,26517.080078125,26392.0107421875,26033.556015625,25311.13854352573,24617.30635998898,26712.65689001816,26071.36459435684,189.79726207301792,61.73166905631697,183.89440044182885,4173720000
2019-04-30,26594.560546875,26614.0390625,26419.470703125,26592.91015625,26592.91015625,340320000,0.0014505899153918,26537.894140625,26408.73525390625,26047.74921875,25336.52015961928,24636.96410920551,26734.888641785023,26082.581866027474,186.00029792566784,62.8745612696626,184.6568260799125,4514040000
2019-05-01,26639.060546875,26689.390625,26426.380859375,26430.140625,26430.140625,303850000,-0.0061207867169718,26535.6421875,26421.2857421875,26058.525625,25358.17601041889,24654.80666160148,26729.03679360114,26113.534690773864,167.92134291933326,55.35184538419743,190.2534646188473,4210190000
2019-05-02,26407.150390625,26454.689453125,26180.359375,26307.7890625,26307.7890625,287610000,-0.0046292437197352,26521.4671875,26425.76865234375,26065.5926171875,25376.980229271983,24671.254247680063,26723.508747778324,26128.02855690918,142.08304733979094,50.46415396293781,196.25893701214392,3922580000
2019-05-03,26379.140625,26534.9609375,26370.08984375,26504.94921875,26504.94921875,248900000,0.0074943643413591,26516.008203125,26431.7845703125,26078.678984375,25399.316248865605,24689.49996878524,26730.883902429345,26132.68523819565,135.94806415251878,57.04628761969526,198.4670040112765,4171480000
2019-05-06,26160.619140625,26476.26953125,26033.94921875,26438.48046875,26438.48046875,283020000,-0.0025077863553489,26508.751171875,26432.45908203125,26086.8123828125,25419.893758170245,24706.902759829667,26731.554744418427,26133.36341964408,124.28983727755984,54.42088592798039,217.9336465818996,3888460000
2019-05-07,26276.900390625,26276.900390625,25789.7109375,25965.08984375,25965.08984375,334960000,-0.0179053643252887,26439.62109375,26413.66259765625,26084.2751953125,25430.689720260933,24719.42203429653,26777.25090718597,26050.074288126525,75.97613573988201,40.22285563478884,248.7076383439068,3553500000
2019-05-08,25933.7890625,26118.099609375,25889.41015625,25967.330078125,25967.330078125,276420000,8.627870685140593e-05,26376.6490234375,26404.50009765625,26082.4621875,25441.31626200081,24731.83902975752,26803.51321106956,26005.486984242943,37.43640382159356,40.30222978493383,247.27776797112773,3829920000
2019-05-09,25878.849609375,25884.890625,25517.390625,25828.359375,25828.359375,334760000,-0.0053517517090472,26313.276953125,26388.06005859375,26079.326171875,25448.980482060204,24742.74967995893,26851.822712320496,25924.297404867004,-4.271150538283109,37.0184318681969,261.75360262497577,3495160000
2019-05-10,25763.720703125,26019.3203125,25469.859375,25942.369140625,25942.369140625,294580000,0.0044141311482353,26253.180859375,26378.0259765625,26079.8535546875,25458.75055450703,24754.686192005363,26871.820572159024,25884.23138096598,-27.80453916880288,41.24779522690262,282.3041265446204,3789740000
2019-05-13,25568.060546875,25568.060546875,25222.509765625,25324.990234375,25324.990234375,361240000,-0.0237980927225032,26130.2408203125,26323.66044921875,26065.826953125,25456.101835296497,24760.36085909362,27005.269155977192,25642.05174246031,-95.17511777768595,29.64029947050794,313.5580728628617,3428500000
2019-05-14,25384.029296875,25688.9609375,25384.029296875,25532.05078125,25532.05078125,291570000,0.0081761353097757,26024.1548828125,26281.02451171875,26060.0749609375,25457.605774820327,24768.039365781744,27047.88545726195,25514.16356617556,-130.35606744671895,36.13190348133666,317.158975024443,3720070000
2019-05-15,25400.130859375,25724.890625,25341.939453125,25648.01953125,25648.01953125,270720000,0.004542085200816,25945.9427734375,26240.79248046875,26056.902734375,25461.37634425458,24776.795387328693,27052.836529779765,25428.74843115773,-147.18288194585693,39.49873067727412,321.85841765662565,3990790000
2019-05-16,25692.140625,25957.630859375,25692.140625,25862.6796875,25862.6796875,320960000,0.0083694632245758,25901.4318359375,26211.44951171875,26060.687109375,25469.32294511093,24787.600206235875,27034.07659458993,25388.82242884757,-141.56509871076196,45.25182685236111,320.9836255472238,4311750000
2019-05-17,25719.94921875,25948.740234375,25657.779296875,25764.0,25764.0,283760000,-0.0038155244813125,25827.3369140625,26171.67255859375,26066.5025,25475.15813431665,24797.31562706935,27000.34281466651,25343.00230252099,-143.42230801419282,43.21733418000694,318.839147829565,4027990000
2019-05-20,25655.310546875,25751.7109375,25560.55078125,25679.900390625,25679.900390625,279560000,-0.003264229520843,25751.47890625,26130.1150390625,26071.095703125,25479.212436421767,24806.097565015178,26970.40572895964,25289.82434916536,-149.9517450195708,41.504686435631534,310.59701003816747,3748430000
2019-05-21,25782.33984375,25898.26953125,25779.609375,25877.330078125,25877.330078125,260870000,0.0076881017642917,25742.7029296875,26091.16201171875,26075.6246875,25487.095954079257,24816.75659499637,26900.38614748996,25281.937875947544,-137.60917221729324,46.83150163395754,304.0093050800841,4009300000
2019-05-22,25818.4609375,25878.2109375,25755.109375,25776.609375,25776.609375,241760000,-0.0038922370592684,25723.630859375,26050.13994140625,26080.063671875,25492.82889310739,24826.30736892676,26834.174217398268,25266.10566541424,-134.40556959052628,44.60012144812273,291.087323467221,3767540000
2019-05-23,25657.990234375,25657.990234375,25328.08984375,25490.470703125,25490.470703125,316940000,-0.0111007102490569,25689.8419921875,26001.55947265625,26075.8152734375,25492.782196276054,24832.9159593168,26798.422405376023,25204.69653993647,-153.1898140685189,38.92578184041547,302.33248116599094,3450600000
2019-05-24,25551.0703125,25670.810546875,25496.19921875,25585.689453125,25585.689453125,201370000,0.0037354645627758,25654.1740234375,25953.67744140625,26073.3302734375,25494.62194393643,24840.40624283727,26728.24472164669,25179.11016116581,-158.5652641402412,41.58898700089831,293.618721350563,3651970000
2019-05-28,25616.55078125,25717.630859375,25342.279296875,25347.76953125,25347.76953125,358980000,-0.0092989451119106,25656.451953125,25893.34638671875,26063.30828125,25491.71397536838,24845.45463376675,26658.81907640905,25127.873697028448,-179.94915452674468,37.2214822375888,299.45678143266565,3292990000
2019-05-29,25231.4609375,25231.4609375,24938.240234375,25126.41015625,25126.41015625,298930000,-0.0087328936270743,25615.887890625,25820.02138671875,26047.5544921875,25484.480236375937,24848.250211104893,26584.29271978644,25055.750053651063,-212.31050990617587,33.67783114352159,307.319103964261,2994060000
2019-05-30,25139.939453125,25218.5390625,25066.75,25169.880859375,25169.880859375,215240000,0.0017300801369823,25568.0740234375,25757.0083984375,26033.2044921875,25478.25054574225,24851.450516062803,26517.278457331304,24996.7383395437,-231.77760677859987,34.986838257693094,296.20981528824234,3209300000
2019-05-31,25046.310546875,25046.310546875,24809.509765625,24815.0390625,24815.0390625,292230000,-0.0140978735202408,25463.3099609375,25682.3708984375,26014.591875,25465.11764508399,24851.08821304228,26505.469272484683,24859.27252439032,-272.6947336313133,29.814026155598256,300.79276374979645,2917070000
2019-06-03,24830.16015625,24935.2109375,24680.5703125,24819.779296875,24819.779296875,328240000,0.0001910226440933,25368.887890625,25598.11240234375,25991.737265625,25452.33866789173,24850.77668153813,26411.619589024947,24784.60521566256,-301.2665410030204,29.96299631854957,297.49618241052525,3245310000
2019-06-04,24962.8203125,25343.76953125,24962.8203125,25332.1796875,25332.1796875,281690000,0.020644840733516,25334.1158203125,25542.79736328125,25988.334453125,25449.9592821414,24855.566761199443,26260.517126665465,24825.077599897035,-279.3433783981964,43.83935122438233,313.6743289794163,3527000000
2019-06-05,25451.0,25544.66015625,25373.580078125,25539.5703125,25539.5703125,262660000,0.0081868448573469,25300.33984375,25521.52138671875,25988.7892578125,25451.73375799008,24862.372766685025,26211.21300511305,24831.82976832444,-242.4397295950112,48.30382809724284,306.4461961058866,3789660000
2019-06-06,25567.44921875,25800.30078125,25518.05078125,25720.66015625,25720.66015625,248070000,0.0070905595330774,25294.744921875,25509.187890625,25990.0478515625,25457.05903320315,24870.912939715523,26173.67385229607,24844.701928953928,-196.3178550529701,51.89948191798778,304.71789638403754,4037730000
2019-06-07,25768.720703125,26072.75,25768.720703125,25983.939453125,25983.939453125,263010000,0.0102361018448051,25344.091796875,25516.96689453125,25997.21484375,25467.49230884517,24881.987830396218,26200.55355320396,24833.38023585855,-136.94290567469943,56.62320319793111,308.10160691017774,4300740000
2019-06-10,26090.220703125,26210.609375,26054.310546875,26062.6796875,26062.6796875,249280000,0.0030303424358359,25391.7908203125,25522.982421875,26004.11921875,25479.278197531403,24893.73600807884,26224.220810598294,24821.744033151703,-82.58219552021546,57.95314520144253,302.28505797909355,4550020000
2019-06-11,26180.58984375,26248.669921875,25998.869140625,26048.509765625,26048.509765625,253490000,-0.0005436862995249,25461.86484375,25559.1583984375,26006.5158203125,25490.55010977088,24905.226294223583,26291.35719611248,24826.95960076252,-40.18115203855268,57.61082325579864,298.5361810698726,4296530000
2019-06-12,26040.30078125,26082.099609375,25958.66015625,26004.830078125,26004.830078125,223690000,-0.0016768593632807,25549.7068359375,25582.79736328125,26001.4440234375,25500.733871520468,24916.167625406684,26341.363744755985,24824.230981806515,-9.98747592570362,56.50286111460242,286.02927193095314,4072840000
2019-06-13,26036.939453125,26146.91015625,25995.7109375,26106.76953125,26106.76953125,213400000,0.0039200199662428,25643.395703125,25605.73486328125,25999.996796875,25512.73457765373,24928.014410539457,26399.53045678041,24811.939269782088,21.91427769890652,58.50838852603909,276.3985538465993,4286240000
2019-06-14,26076.359375,26162.279296875,25988.08984375,26089.609375,26089.609375,208020000,-0.0006573067659504,25770.852734375,25617.08134765625,25997.4263671875,25524.15784096752,24939.572569389813,26432.53322838491,24801.629466927592,45.289892402528494,58.02339640910306,269.09790379505654,4078220000
2019-06-17,26108.529296875,26165.779296875,26049.80078125,26112.529296875,26112.529296875,199500000,0.0008785076673842,25900.127734375,25634.5078125,25991.9843359375,25535.80876088648,24951.24378060857,26477.60715145724,24791.408473542764,64.91636615291645,58.517994984376735,258.1608046400525,4277720000
2019-06-18,26228.900390625,26527.189453125,26227.80078125,26465.5390625,26465.5390625,273490000,0.0135187886861365,26013.463671875,25673.78974609375,25992.7953125,25554.21926190852,24966.31139535376,26595.35242341544,24752.22706877206,107.7137685866619,65.29967608738639,269.3393297550488,4551210000
2019-06-19,26490.16015625,26569.75,26415.05078125,26504.0,26504.0,240950000,0.0014532459516192,26109.906640625,25705.1232421875,25996.054921875,25573.02680127667,24981.6117794796,26695.843770891846,24714.402713483152,143.0850986292062,65.95277236480986,261.15075039754527,4792160000
2019-06-20,26665.380859375,26798.630859375,26539.689453125,26753.169921875,26753.169921875,278170000,0.0094012195093193,26213.1576171875,25753.95126953125,26008.10671875,25596.395971981583,24999.239223682536,26850.151605525967,24657.750933536536,189.0438826169084,69.90465018099802,263.5421867530778,5070330000
2019-06-21,26749.119140625,26907.369140625,26705.869140625,26719.130859375,26719.130859375,485560000,-0.0012723375435285,26286.6767578125,25815.38427734375,26019.3461328125,25618.62834598937,25016.352573291417,26984.68739250209,24646.08116218541,220.1817638594985,68.73099361100367,259.1106019850008,4584770000
2019-06-24,26727.609375,26806.51953125,26723.369140625,26727.5390625,26727.5390625,232390000,0.0003146884967648,26353.1626953125,25872.4767578125,26031.0358984375,25640.586974039088,25033.379304527323,27104.386447351404,24640.567068273594,242.73908572210712,68.8700285586417,246.8447498342864,4817160000
2019-06-25,26731.609375,26752.310546875,26527.66015625,26548.220703125,26548.220703125,282160000,-0.0067091234608498,26403.1337890625,25932.49931640625,26033.754296875,25658.5599191695,25048.45235326959,27173.70968496388,24691.28894784863,243.3413452857203,62.48861299949782,245.2594384621945,4535000000
2019-06-26,26599.419921875,26660.0390625,26536.330078125,26536.8203125,26536.8203125,274340000,-0.0004294220223827,26456.3328125,26003.01982421875,26036.7953125,25675.951214086937,25063.26198470472,27211.222176744068,24794.81747169344,240.1306474548146,62.09468139419162,236.57726317025208,4260660000
2019-06-27,26523.720703125,26607.240234375,26465.3203125,26526.580078125,26526.580078125,246930000,-0.0003858877685574,26498.3138671875,26070.85478515625,26038.2737109375,25692.79535000848,25077.82236374373,27233.59108220896,24908.118488103548,234.0617270678631,61.71831671335259,229.8160245063055,4013730000
2019-06-28,26605.9296875,26638.349609375,26522.26953125,26599.9609375,26599.9609375,499350000,0.0027663143593663,26549.3490234375,26160.10087890625,26041.2821484375,25710.759025008312,25092.968021194043,27182.52034627742,25137.681411535083,232.49324857161992,63.428921964540415,221.69202833621225,4513080000
2019-07-01,26805.859375,26890.640625,26616.2109375,26717.4296875,26717.4296875,267670000,0.0044161249061984,26609.8390625,26254.9833984375,26044.4399609375,25730.693097532898,25109.13181886873,27088.425475086227,25421.541321788773,237.9856144384176,66.04464237445731,226.6197182764828,4780750000
2019-07-02,26719.529296875,26787.560546875,26632.650390625,26786.6796875,26786.6796875,219270000,0.0025919409467893,26641.953125,26327.7083984375,26049.9525390625,25751.6037230768,25125.82383746208,27071.07595564178,25584.340841233217,245.10087983903213,67.51952689873175,221.4976067031626,5000020000
2019-07-03,26832.3203125,26966.0,26831.439453125,26966.0,26966.0,149840000,0.0066943837232533,26688.153125,26399.0298828125,26056.1447265625,25775.65117410498,25144.1340480346,27096.29480078153,25701.76496484347,262.1870998271006,71.02875256962258,218.4849428315081,5149860000
2019-07-05,26867.75,26950.810546875,26733.330078125,26922.119140625,26922.119140625,192170000,-0.0016272661638729,26705.048046875,26459.10283203125,26062.64609375,25798.35351007567,25161.82544199072,27116.14708093927,25802.05858312323,269.0853848268489,69.06240198817194,219.498155620329,4957690000
2019-07-08,26835.640625,26839.140625,26744.869140625,26806.140625,26806.140625,214290000,-0.0043079266910304,26713.7490234375,26500.212890625,26069.5273046875,25818.30969056922,25178.18678709529,27134.573437882187,25865.852343367813,262.1716765593956,64.01793235782199,216.48043021887693,4743400000
2019-07-09,26725.119140625,26807.69921875,26665.5703125,26783.490234375,26783.490234375,218330000,-0.000844970223124,26719.344140625,26536.25341796875,26074.3305078125,25837.422176585173,25194.159955724936,27147.42925639721,25925.077579540288,251.96037337624148,63.04934840639503,211.16960707824288,4525070000
2019-07-10,26851.9609375,26983.44921875,26813.109375,26860.19921875,26860.19921875,207990000,0.0028640398881452,26750.5419921875,26576.837890625,26080.4466796875,25857.67518732111,25210.737460829663,27158.740500318847,25994.93528093116,247.2079565489657,64.98169896645496,210.36884831372552,4733060000
2019-07-11,26950.16015625,27088.44921875,26916.3203125,27088.080078125,27088.080078125,252300000,0.0084839601344404,26805.66796875,26631.000390625,26090.350078125,25882.039640604355,25229.417486872404,27189.92881700875,26072.071964241248,258.8458984543868,70.00073911937359,211.6460734341737,4985360000
2019-07-12,27139.490234375,27333.7890625,27135.44921875,27332.029296875,27332.029296875,248390000,0.0090057773768543,26886.212890625,26692.26337890625,26108.3878515625,25910.75230706516,25250.33899741969,27277.24473559669,26107.282022215804,284.4744698366485,74.25475320907017,214.0791385013756,5233750000
2019-07-15,27364.689453125,27364.689453125,27294.169921875,27359.16015625,27359.16015625,199730000,0.000992639773663,26962.1328125,26755.74091796875,26129.4152734375,25939.433650613377,25271.32229253244,27340.897063635814,26170.584772301685,303.4762456579447,74.68470539098251,203.82488084056305,5433480000
2019-07-16,27349.3203125,27398.6796875,27290.240234375,27335.630859375,27335.630859375,226000000,-0.0008600153199375,27023.9529296875,26816.89599609375,26146.02890625,25967.081120093804,25291.86267628211,27373.99164665093,26259.800345536565,313.0282771557395,73.53770581527843,197.01163600373712,5207480000
2019-07-17,27320.91015625,27343.060546875,27218.380859375,27219.849609375,27219.849609375,193930000,-0.0042355433681272,27067.269921875,26854.6115234375,26161.6562890625,25991.888416911253,25311.046625865125,27413.68211082656,26295.54093604844,307.7086775924072,68.00324649489706,191.84506825347017,5013550000
2019-07-18,27191.98046875,27266.810546875,27068.7890625,27222.970703125,27222.970703125,216070000,0.0001146624171253,27092.9669921875,26890.56005859375,26186.81390625,26016.26628396499,25330.070746036865,27447.16134824412,26333.958768943387,300.28322469985505,68.0730016767973,192.28624083357943,5229620000
2019-07-19,27246.380859375,27342.9609375,27145.779296875,27154.19921875,27154.19921875,287690000,-0.0025262299667796,27116.175,26910.6115234375,26210.5512890625,26038.79960940628,25348.221278103665,27475.20957544018,26346.013471434817,285.55748678888267,64.72468318783258,192.6359122472524,4941930000
2019-07-22,27174.1796875,27227.76953125,27088.900390625,27171.900390625,27171.900390625,216310000,0.0006518760406963,27152.7509765625,26933.25,26237.422109375,26061.23724863833,25366.36733892477,27501.81589240496,26364.68410759504,272.1780706630343,65.19916527861449,188.79542855994865,5158240000
2019-07-23,27231.859375,27368.810546875,27204.580078125,27349.189453125,27349.189453125,248850000,0.0065247207575207,27209.3208984375,26964.33251953125,26265.558515625,26086.741252687567,25386.0969122004,27553.15565533605,26375.50938372645,272.7365949728337,69.60843418484913,189.37505196638088,5407090000
2019-07-24,27262.240234375,27291.0390625,27191.119140625,27269.970703125,27269.970703125,244320000,-0.0028965666472776,27250.298046875,27000.42001953125,26304.458125,26110.17153883484,25404.84192504542,27570.019095035528,26430.82094402697,263.74663145518207,65.6083705369626,187.13899914735367,5162770000
2019-07-25,27247.390625,27298.4296875,27062.48046875,27140.98046875,27140.98046875,241420000,-0.0047301200202689,27255.5880859375,27030.62802734375,26336.63671875,26130.58359685296,25422.116935430546,27559.31793430402,26501.93812038348,243.4077338606621,59.602411087889465,190.6254434046856,4921350000
2019-07-26,27166.0,27213.69921875,27123.25,27192.44921875,27192.44921875,233650000,0.0018963482199643,27241.630078125,27063.921484375,26367.5253125,26151.610638870723,25439.732182030733,27540.23175729703,26587.61121145297,228.80459205457737,61.13136334370601,183.46999878649373,5155000000
2019-07-29,27192.240234375,27275.849609375,27178.060546875,27221.349609375,27221.349609375,250850000,0.0010628093994957,27227.8490234375,27094.99091796875,26394.6987109375,26172.793588781697,25457.459718621227,27522.43313760114,26667.54869833636,217.06136861471896,62.001034423376325,177.34993190888704,5405850000
2019-07-30,27145.390625,27224.359375,27069.859375,27198.01953125,27198.01953125,293250000,-0.0008570507509652,27214.087890625,27119.02041015625,26423.3791015625,26193.09509259295,25474.77872173196,27509.53198430807,26728.50883600443,203.52611474600053,60.81803303522242,175.7177939153951,5112600000
2019-07-31,27244.669921875,27281.650390625,26719.599609375,26864.26953125,26864.26953125,385150000,-0.0122711140646298,27178.5298828125,27122.89990234375,26447.066484375,26206.38567553665,25488.604500931146,27500.8495705387,26744.9502341488,163.9782535696977,47.00177728348701,203.31300729643831,4727450000
2019-08-01,26879.859375,27175.58984375,26548.7109375,26583.419921875,26583.419921875,386320000,-0.01045439218246,27114.5748046875,27103.7708984375,26461.18828125,26213.851700216623,25499.49818671168,27548.061217150123,26659.48057972488,108.7208065604027,38.97744975111608,233.56771436454983,4341130000
2019-08-02,26528.66015625,26570.01953125,26249.220703125,26485.009765625,26485.009765625,327640000,-0.0037019373932779,27047.655859375,27081.9154296875,26475.3562890625,26219.221166858373,25509.304272074005,27600.605218890378,26563.22564048462,56.33856858661966,36.618362176208905,240.7556789635105,4013490000
