Date,Open,High,Low,Close,Adj Close,Volume,DailyReturn,MA_10,MA_20,MA_50,EMA_100,EMA_200,Volatility_bbh,Volatility_bbl,MACD,RSI,ATR,OBV
2019-04-26,2925.81005859375,2939.8798828125,2917.56005859375,2939.8798828125,2939.8798828125,3264390000,0.0046852921407636,2916.0479736328125,2896.266967773437,2835.896376953125,2749.4098540558302,2662.9587543033304,2947.576294509581,2844.957641037294,30.057629492400338,72.54984617054613,20.45750596392283,80727120000
2019-04-29,2940.580078125,2949.52001953125,2939.35009765625,2943.030029296875,2943.030029296875,3150390000,0.0010715221743553,2919.6099853515625,2901.6984741210936,2839.842377929688,2753.2439169318905,2665.745533158988,2948.206647057911,2855.190301184276,30.341243888127792,73.17979903305572,19.72267852899977,83877510000
2019-04-30,2937.139892578125,2948.219970703125,2924.110107421875,2945.830078125,2945.830078125,3939760000,0.0009514170090862,2923.6349853515626,2905.630480957031,2843.2469775390623,2757.057504282249,2668.532444054172,2953.1407996119656,2858.120162302097,30.44104545639084,73.75631017637315,20.03604886844621,87817270000
2019-05-01,2952.330078125,2954.1298828125,2923.360107421875,2923.72998046875,2923.72998046875,3669330000,-0.0075021630814213,2925.3019775390626,2908.45498046875,2846.126376953125,2760.357949355249,2671.071723023471,2952.978304819993,2863.931656117507,28.40936031414458,62.36220082318754,20.80274362003041,84147940000
2019-05-02,2922.159912109375,2931.679931640625,2900.5,2917.52001953125,2917.52001953125,3802290000,-0.0021239857917741,2927.008984375,2910.660986328125,2848.7827783203124,2763.470069556753,2673.52394487927,2952.1390405062884,2869.1829321499617,25.99844931236612,59.57710613893283,21.54397133578717,80345650000
2019-05-03,2929.2099609375,2947.85009765625,2929.2099609375,2945.639892578125,2945.639892578125,3357180000,0.0096382793806477,2931.069970703125,2913.973486328125,2852.197978515625,2767.0773927848995,2676.231566249408,2955.5179510314483,2872.429021624802,26.05646105759115,66.80621108462576,22.17155039215952,83702830000
2019-05-06,2908.889892578125,2937.320068359375,2898.2099609375,2932.469970703125,2932.469970703125,3203260000,-0.0044709884287563,2933.519970703125,2915.9599853515624,2854.9939794921875,2770.352493337736,2678.781202114619,2957.026201742132,2874.893768960993,24.75438006957484,61.27879834704302,23.97572048133562,80499570000
2019-05-07,2913.030029296875,2913.030029296875,2862.60009765625,2884.050048828125,2884.050048828125,3793060000,-0.0165116513924233,2928.556982421875,2915.373986816406,2856.7527783203127,2772.6039300801194,2680.823678201321,2957.9596368691405,2872.788336763672,19.58957207959611,46.15792436973415,27.253874236017005,76706510000
2019-05-08,2879.610107421875,2897.9599609375,2873.280029296875,2879.419921875,2879.419921875,3543110000,-0.0016054253132695,2923.773974609375,2915.4349853515623,2858.4631787109374,2774.719098234473,2682.7997602279247,2957.799357169476,2873.070613533649,14.95047224982318,45.01407591304493,27.070021193489005,73163400000
2019-05-09,2859.840087890625,2875.969970703125,2836.39990234375,2870.719970703125,2870.719970703125,3659050000,-0.0030214249424966,2918.228979492188,2914.560485839844,2860.02998046875,2776.62010561009,2684.669613068474,2959.90815006448,2869.212821615208,10.451460925039555,42.864614085380886,28.20930678904336,69504350000
2019-05-10,2863.10009765625,2891.31005859375,2825.389892578125,2881.39990234375,2881.39990234375,3566780000,0.0037202972597878,2912.3809814453125,2914.2144775390625,2861.968178710937,2778.6949530701622,2686.627128384646,2960.501047021984,2867.9279080561414,7.659449893476903,46.25725271226883,30.90293959094205,73071130000
2019-05-13,2840.18994140625,2840.18994140625,2801.429931640625,2811.8701171875,2811.8701171875,3900270000,-0.0241305571988442,2899.264990234375,2909.437487792969,2862.1317822265623,2779.35188701308,2687.873327278207,2974.566177094688,2844.308798491249,-0.161845883242222,32.66034160914646,34.407727527526546,69170860000
2019-05-14,2820.1201171875,2852.5400390625,2820.1201171875,2834.409912109375,2834.409912109375,3354860000,0.0080159445431355,2888.1229736328123,2905.878979492188,2862.963779296875,2780.4421449357783,2689.331402749164,2979.16183766636,2832.596121318016,-4.489751003618949,38.927489607446745,34.855027123774654,72525720000
2019-05-15,2820.3798828125,2858.679931640625,2815.080078125,2850.9599609375,2850.9599609375,3140900000,0.0058389750746421,2880.8459716796874,2903.073974609375,2864.18998046875,2781.838537331852,2690.939647109248,2980.3521934902456,2825.7957557285044,-6.50916278966406,43.11387669827434,35.47965758033539,75666620000
2019-05-16,2855.800048828125,2892.14990234375,2855.800048828125,2876.320068359375,2876.320068359375,3338470000,0.0088952871206005,2876.7259765625,2901.86748046875,2866.2873828125,2783.7094587383376,2692.784228415219,2980.066158916399,2823.6688020211004,-5.994116015279815,48.89477594028155,35.88753499647215,79005090000
2019-05-17,2858.60009765625,2885.47998046875,2854.22998046875,2859.530029296875,2859.530029296875,3316040000,-0.0058373333507619,2868.114990234375,2899.59248046875,2868.499384765625,2785.2108561751406,2694.443390613046,2980.0194382217915,2819.165522715709,-6.861656661243615,45.59140503636426,35.55628249672414,75689050000
2019-05-20,2841.93994140625,2853.860107421875,2831.2900390625,2840.22998046875,2840.22998046875,3293750000,-0.0067493779153879,2858.890991210937,2896.205480957032,2870.4425830078126,2786.300343784915,2695.894003447432,2980.747146217074,2811.663815696989,-9.002763265752037,42.07267170429692,35.033690192270626,72395300000
2019-05-21,2854.02001953125,2868.8798828125,2854.02001953125,2864.360107421875,2864.360107421875,3223050000,0.0084958355904483,2856.9219970703125,2892.7394897460936,2872.0637841796874,2787.8460816787165,2697.570283088968,2976.492477430166,2808.986502062021,-8.652762435237946,47.525679112054426,34.57770534594773,75618350000
2019-05-22,2856.06005859375,2865.469970703125,2851.110107421875,2856.27001953125,2856.27001953125,3194000000,-0.0028243962306494,2854.6070068359377,2889.190490722656,2873.3587841796875,2789.2010111411428,2699.149384944116,2972.801511215033,2805.57947023028,-8.925301417588344,45.96345418140873,33.13357376989789,72424350000
2019-05-23,2836.699951171875,2836.699951171875,2805.489990234375,2822.239990234375,2822.239990234375,3899320000,-0.0119141499452701,2849.7590087890626,2883.993994140625,2873.585185546875,2789.8552483509097,2700.374167086308,2970.7861023250102,2797.20188595624,-11.751762485362178,40.006317357692005,34.39403487896769,68525030000
2019-05-24,2832.409912109375,2841.360107421875,2820.18994140625,2826.06005859375,2826.06005859375,2889230000,0.0013535590072402,2844.2250244140623,2878.3030029296874,2873.936787109375,2790.5721752864115,2701.624772971953,2964.590763140839,2792.015242718536,-13.527568267794775,40.93180812020713,33.449472817300354,71414260000
2019-05-28,2830.030029296875,2840.510009765625,2801.580078125,2802.389892578125,2802.389892578125,4146980000,-0.0083756769229467,2843.277001953125,2871.27099609375,2873.5349853515627,2790.806189490208,2702.627410977985,2958.2685440311457,2784.2734481563543,-16.652927143963552,37.1115675013744,33.84093416182354,67267280000
2019-05-29,2790.25,2792.030029296875,2766.06005859375,2783.02001953125,2783.02001953125,3701110000,-0.0069119122568113,2838.1380126953127,2863.1304931640625,2872.5365869140624,2790.6520079068623,2703.4273374312515,2951.214837660799,2775.046148667326,-20.456968248473004,34.291098446649386,34.01871272057722,63566170000
2019-05-30,2786.93994140625,2799.0,2776.739990234375,2788.860107421875,2788.860107421875,3276030000,0.0020984713906617,2831.92802734375,2856.386999511719,2871.6623876953126,2790.616524728942,2704.277414744591,2945.580867597699,2767.1931314257386,-22.738338532828948,35.87353616149605,33.178805366652064,66842200000
2019-05-31,2766.14990234375,2768.97998046875,2750.52001953125,2752.06005859375,2752.06005859375,3982670000,-0.0131953728084784,2819.502026367188,2848.114001464844,2870.2189892578126,2789.853030350027,2704.7528639371203,2943.884405118122,2752.3435978115654,-27.20222696945029,30.834444663951828,33.54746840407871,62859530000
2019-06-03,2751.530029296875,2763.070068359375,2728.81005859375,2744.449951171875,2744.449951171875,3952360000,-0.0027652403144732,2807.9940185546875,2838.0545043945312,2868.010390625,2788.953959475212,2705.147859830004,2932.9538136761744,2743.155195112888,-30.996652667471608,29.899117596455923,33.59836421561773,58907170000
2019-06-04,2762.639892578125,2804.489990234375,2762.639892578125,2803.27001953125,2803.27001953125,3814130000,0.0214323705681931,2804.2980224609373,2831.5945068359374,2868.061591796875,2789.2374458129552,2706.124199727529,2916.495654959009,2746.693358712866,-28.92405592166961,44.03085256858566,35.487055276109324,62721300000
2019-06-05,2818.090087890625,2827.280029296875,2800.919921875,2826.14990234375,2826.14990234375,3570760000,0.0081618547814119,2800.477001953125,2828.699499511719,2868.6173876953126,2789.968385546238,2707.3184853257003,2909.939121694832,2747.459877328606,-25.145431854626167,48.38923421050511,34.8351304293783,66292060000
2019-06-06,2828.510009765625,2852.10009765625,2822.449951171875,2843.489990234375,2843.489990234375,3445140000,0.0061355867486876,2799.1989990234374,2826.903002929688,2869.11798828125,2791.028219302438,2708.6734256730506,2904.9462586562167,2748.859747203158,-20.51515890080009,51.47340597870343,34.46477443330664,69737200000
2019-06-07,2852.8701171875,2884.969970703125,2852.8701171875,2873.340087890625,2873.340087890625,3244380000,0.0104976974628947,2804.3090087890623,2827.0340087890627,2870.4773876953127,2792.658157294284,2710.311899923972,2905.395108597296,2748.67290898083,-14.27245681453087,56.313207576746095,34.96586057869545,72981580000
2019-06-10,2885.830078125,2904.77001953125,2885.510009765625,2886.72998046875,2886.72998046875,3209890000,0.0046600444669098,2810.3760009765624,2827.3005126953126,2871.9031884765627,2794.5209656739767,2712.067303710487,2906.4721882406698,2748.1288371499554,-8.150662247096534,58.321274570504585,34.71329422597613,76191470000
2019-06-11,2903.27001953125,2910.610107421875,2878.530029296875,2885.719970703125,2885.719970703125,3551000000,-0.0003498802355809,2818.7090087890624,2830.9930053710937,2872.92958984375,2796.3268865656432,2713.795190944245,2913.9334131681408,2748.0525975740466,-3.342069991839253,58.1043195911668,34.525207361620694,72640470000
2019-06-12,2882.72998046875,2888.570068359375,2874.679931640625,2879.840087890625,2879.840087890625,3039870000,-0.0020375791387226,2828.391015625,2833.264514160156,2873.1825927734376,2797.980613324554,2715.447378973562,2919.038937524741,2747.490090795571,-0.0056186202918979,56.78008051071945,33.05127374427279,69600600000
2019-06-13,2886.239990234375,2895.239990234375,2881.989990234375,2891.639892578125,2891.639892578125,3100640000,0.0040973819126681,2838.668994140625,2835.298510742188,2873.670590820313,2799.835252517694,2717.2005383129112,2924.6926807141426,2745.904340770232,3.5497692227472726,58.80893915299174,31.790461501378307,72701240000
2019-06-14,2886.820068359375,2894.449951171875,2879.6201171875,2886.97998046875,2886.97998046875,2992810000,-0.0016115119041397,2852.160986328125,2835.831506347656,2873.9421923828127,2801.5608906949424,2718.889885996054,2926.3752243791355,2745.287788316177,5.923145407597076,57.657837245233786,30.57898810730664,69708430000
2019-06-17,2889.75,2897.27001953125,2887.300048828125,2889.669921875,2889.669921875,2828400000,0.0009317492412306,2866.682983398437,2837.3385009765625,2874.14779296875,2803.3056239856364,2720.589189835646,2930.50820183006,2744.168800123065,7.929710161381536,58.16686402205263,29.129777461249024,72536830000
2019-06-18,2906.7099609375,2930.7900390625,2905.43994140625,2917.75,2917.75,3441540000,0.009717399870633,2878.1309814453125,2841.214501953125,2874.6479931640624,2805.571849253248,2722.550988941759,2941.0986436231565,2741.3303602830933,11.65144421877494,63.14739816243603,29.986230298838382,75978370000
2019-06-19,2920.550048828125,2931.739990234375,2911.429931640625,2926.4599609375,2926.4599609375,3300220000,0.0029851635463971,2888.1619873046875,2844.3194946289063,2875.261791992188,2807.965673246995,2724.579933936742,2950.871432032433,2737.76755722538,15.12936443290073,64.55697532600227,29.29507517704636,79278590000
2019-06-20,2949.60009765625,2958.06005859375,2931.5,2954.179931640625,2954.179931640625,3943060000,0.0094721851906851,2899.2309814453124,2849.214990234375,2876.7813916015625,2810.861005096374,2726.864511028323,2966.531862993685,2731.8981174750643,19.89309600224624,68.66482103113367,29.45971963984661,83221650000
2019-06-21,2952.7099609375,2964.14990234375,2946.8701171875,2950.4599609375,2950.4599609375,5003540000,-0.0012592227925193,2906.94296875,2855.6259887695314,2878.0263916015624,2813.625340855604,2729.089341375678,2980.5059786840065,2730.7459988550563,23.101912577385065,67.53363275988542,28.58972431958972,78218110000
2019-06-24,2951.419921875,2954.919921875,2944.050048828125,2945.35009765625,2945.35009765625,3136960000,-0.0017318870104667,2912.80498046875,2861.5904907226563,2879.1669921875,2816.2337518813592,2731.241189696878,2991.80575561512,2731.3752258301934,24.945048577324087,65.92699371354615,27.324020657252948,75081150000
2019-06-25,2945.780029296875,2946.52001953125,2916.010009765625,2917.3798828125,2917.3798828125,3579430000,-0.0094963973437341,2915.9709716796874,2867.339990234375,2879.3663916015626,2818.236645563164,2733.093315996536,2996.700915603504,2737.979064865246,23.873584731310075,57.81856472675737,27.551591307850952,71501720000
2019-06-26,2926.070068359375,2932.590087890625,2912.989990234375,2913.780029296875,2913.780029296875,3511350000,-0.0012339337557076,2919.3649658203126,2873.877990722656,2879.530390625,2820.128593755911,2734.891193740818,2998.4231366863023,2749.33284475901,22.47488730961004,56.84945388464169,26.983627475593742,67990370000
2019-06-27,2919.659912109375,2929.300048828125,2918.570068359375,2924.919921875,2924.919921875,3162500000,0.0038231755541318,2922.69296875,2880.6809814453127,2879.887587890625,2822.203669560249,2736.782026856581,3000.4449758317446,2760.9169870588807,22.01157007878828,59.132253018233854,26.16479833671205,71152870000
2019-06-28,2932.93994140625,2943.97998046875,2929.050048828125,2941.760009765625,2941.760009765625,5422650000,0.0057574526279098,2928.170971679688,2890.165979003906,2880.7137890625,2824.571121841544,2738.8216087760743,2996.3130671219906,2784.0188908858217,22.741096979490067,62.37288942260753,25.65731692650047,76575520000
2019-07-01,2971.409912109375,2977.929931640625,2952.219970703125,2964.330078125,2964.330078125,3524860000,0.0076723010321881,2935.6369873046874,2901.1599853515627,2881.8997900390623,2827.3386259263643,2741.06547414273,2987.450815285306,2814.8691554178195,24.85396713287355,66.23711414757426,26.408217279964724,80100380000
2019-07-02,2964.659912109375,2973.2099609375,2955.919921875,2973.010009765625,2973.010009765625,3224490000,0.0029281258874231,2941.16298828125,2909.646984863281,2883.2005908203123,2830.2232077845674,2743.373379969824,2988.4651062185417,2830.828863508021,26.91852983824765,67.61457486255142,25.7569188358601,83324870000
2019-07-03,2978.080078125,2995.840087890625,2977.9599609375,2995.820068359375,2995.820068359375,1963570000,0.0076723786730701,2948.098999023437,2918.1304931640625,2884.443393554688,2833.502353538524,2745.885287316984,2995.621472570542,2840.639513757583,30.048906662321315,70.96677348324107,25.547858785084376,85288440000
2019-07-05,2984.25,2994.030029296875,2967.969970703125,2990.409912109375,2990.409912109375,2434680000,-0.0018059015984103,2951.7219970703127,2925.4764892578123,2885.706591796875,2836.609433906264,2748.3183681606897,3001.0053377411937,2849.947640774431,31.727463998421623,69.1387992742259,25.712304418739063,82853760000
2019-07-08,2979.77001953125,2980.760009765625,2970.090087890625,2975.949951171875,2975.949951171875,2922360000,-0.0048354444248415,2954.27099609375,2930.606982421875,2886.7021923828124,2839.36865206994,2750.583359036423,3005.158003221497,2856.055961622252,31.527505323731475,64.3666102556952,25.327127261596985,79931400000
2019-07-09,2965.52001953125,2981.89990234375,2963.43994140625,2979.6298828125,2979.6298828125,3033330000,0.00123655696534,2957.698974609375,2935.2519775390624,2887.4971923828125,2842.146102183653,2752.8624289247427,3009.868673434684,2860.635281643441,31.305110534850883,65.02817359825308,24.83661538130434,82964730000
2019-07-10,2989.300048828125,3002.97998046875,2984.6201171875,2993.070068359375,2993.070068359375,3157800000,0.0045106896075925,2965.2679931640623,2940.619482421875,2888.4979931640623,2845.134695573272,2755.2525546902616,3015.6768688277366,2865.5620960160136,31.846267760580304,67.40815435800522,24.73043554380046,86122530000
2019-07-11,2999.6201171875,3002.330078125,2988.800048828125,2999.909912109375,2999.909912109375,3155710000,0.0022852267383599,2973.8809814453125,2946.6229736328123,2889.57958984375,2848.199551346264,2757.6869562566208,3020.407918004129,2872.838029261496,32.45295947292561,68.58004293053249,23.93040652616293,89278240000
2019-07-12,3003.360107421875,3013.919921875,3001.8701171875,3013.77001953125,3013.77001953125,2984140000,0.0046201745478848,2982.765991210937,2952.729479980469,2891.380390625,2851.47817447864,2760.2350464384576,3027.5623938627887,2877.8965660981485,33.66410303650355,70.86607081564101,23.221806757553075,92262380000
2019-07-15,3017.800048828125,3017.800048828125,3008.77001953125,3014.300048828125,3014.300048828125,2876100000,0.0001758691915574,2990.019995117188,2959.0954833984374,2893.3159912109377,2854.702370010313,2762.7630564124843,3032.0154135632497,2886.175553233625,34.27164972639048,70.95310574928524,22.208108367504643,95138480000
2019-07-16,3012.1298828125,3015.02001953125,3001.14990234375,3004.0400390625,3004.0400390625,3297030000,-0.0034037785221858,2993.9909912109374,2964.8139892578124,2894.483994140625,2857.659551575703,2765.1638224090016,3032.564818078716,2897.0631604369087,33.538625416919785,66.79341744786757,21.612537568932883,91841450000
2019-07-17,3005.10009765625,3005.260009765625,2984.25,2984.419921875,2984.419921875,3185650000,-0.0065312435694508,2995.131982421875,2968.1474853515624,2895.5229931640624,2860.1696579182635,2767.345475140007,3032.6299756928324,2903.6649950102924,31.016974510874206,59.59794713704712,21.569499868696603,88655800000
2019-07-18,2978.8701171875,2998.280029296875,2973.090087890625,2995.110107421875,2995.110107421875,3369820000,0.0035819977840647,2995.060986328125,2971.5799926757813,2897.7441943359377,2862.841746027246,2769.61178988908,3033.994483367446,2909.165501984117,29.54063063083504,61.99997339889526,21.828102835664705,92025620000
2019-07-19,3004.260009765625,3006.02001953125,2975.860107421875,2976.610107421875,2976.610107421875,3285890000,-0.0061767345227666,2993.681005859375,2972.701501464844,2899.687998046875,2865.0945848667434,2771.6714746406506,3034.603521448001,2910.799481481686,26.57152211364428,55.81553101059224,22.42323206950116,88739730000
2019-07-22,2981.929931640625,2990.7099609375,2976.64990234375,2985.030029296875,2985.030029296875,3016200000,0.0028286949150666,2994.589013671875,2974.4300048828127,2901.97419921875,2867.46954416239,2773.794445333748,3035.6438446709462,2913.216165094679,24.61416280258436,57.87506654577808,21.82870502993857,91755930000
2019-07-23,2994.739990234375,3005.89990234375,2988.56005859375,3005.469970703125,3005.469970703125,3333810000,0.0068474826737554,2997.1730224609373,2977.435998535156,2904.4556005859376,2870.202225876068,2776.099674441901,3038.541611818005,2916.330385252307,24.430652539402217,62.45076138497203,21.76021703114832,95089740000
2019-07-24,2998.77001953125,3019.590087890625,2996.820068359375,3019.56005859375,3019.56005859375,3433220000,0.0046881479528901,2999.822021484375,2982.5450073242187,2908.6093994140624,2873.159806721962,2778.5221658264963,3039.450590925368,2925.6394237230693,25.13246031263543,65.25269409823235,21.832345781155585,98522960000
2019-07-25,3016.260009765625,3016.31005859375,2997.239990234375,3003.669921875,3003.669921875,3657050000,-0.0052624012804535,3000.1980224609374,2987.039501953125,2911.994599609375,2875.744165437864,2780.762442006084,3034.490964214399,2939.5880396918515,24.128310649568903,59.8304684743907,21.867183108171258,94865910000
